,date,unemployment
997,1986-02-15,358000.0
998,1986-02-22,390000.0
999,1986-03-01,375000.0
1000,1986-03-08,366000.0
1001,1986-03-15,382000.0
1002,1986-03-22,387000.0
1003,1986-03-29,396000.0
1004,1986-04-05,381000.0
1005,1986-04-12,388000.0
1006,1986-04-19,383000.0
1007,1986-04-26,391000.0
1008,1986-05-03,392000.0
1009,1986-05-10,395000.0
1010,1986-05-17,384000.0
1011,1986-05-24,386000.0
1012,1986-05-31,373000.0
1013,1986-06-07,375000.0
1014,1986-06-14,369000.0
1015,1986-06-21,367000.0
1016,1986-06-28,371000.0
1017,1986-07-05,371000.0
1018,1986-07-12,361000.0
1019,1986-07-19,354000.0
1020,1986-07-26,362000.0
1021,1986-08-02,416000.0
1022,1986-08-09,416000.0
1023,1986-08-16,407000.0
1024,1986-08-23,397000.0
1025,1986-08-30,401000.0
1026,1986-09-06,400000.0
1027,1986-09-13,394000.0
1028,1986-09-20,399000.0
1029,1986-09-27,389000.0
1030,1986-10-04,391000.0
1031,1986-10-11,387000.0
1032,1986-10-18,385000.0
1033,1986-10-25,370000.0
1034,1986-11-01,364000.0
1035,1986-11-08,349000.0
1036,1986-11-15,368000.0
1037,1986-11-22,369000.0
1038,1986-11-29,366000.0
1039,1986-12-06,363000.0
1040,1986-12-13,375000.0
1041,1986-12-20,350000.0
1042,1986-12-27,345000.0
1043,1987-01-03,323000.0
1044,1987-01-10,348000.0
1045,1987-01-17,341000.0
1046,1987-01-24,346000.0
1047,1987-01-31,370000.0
1048,1987-02-07,368000.0
1049,1987-02-14,338000.0
1050,1987-02-21,341000.0
1051,1987-02-28,348000.0
1052,1987-03-07,337000.0
1053,1987-03-14,335000.0
1054,1987-03-21,335000.0
1055,1987-03-28,326000.0
1056,1987-04-04,330000.0
1057,1987-04-11,338000.0
1058,1987-04-18,349000.0
1059,1987-04-25,328000.0
1060,1987-05-02,330000.0
1061,1987-05-09,315000.0
1062,1987-05-16,341000.0
1063,1987-05-23,343000.0
1064,1987-05-30,326000.0
1065,1987-06-06,328000.0
1066,1987-06-13,316000.0
1067,1987-06-20,319000.0
1068,1987-06-27,326000.0
1069,1987-07-04,326000.0
1070,1987-07-11,317000.0
1071,1987-07-18,310000.0
1072,1987-07-25,324000.0
1073,1987-08-01,348000.0
1074,1987-08-08,327000.0
1075,1987-08-15,319000.0
1076,1987-08-22,312000.0
1077,1987-08-29,322000.0
1078,1987-09-05,316000.0
1079,1987-09-12,297000.0
1080,1987-09-19,309000.0
1081,1987-09-26,317000.0
1082,1987-10-03,301000.0
1083,1987-10-10,308000.0
1084,1987-10-17,301000.0
1085,1987-10-24,301000.0
1086,1987-10-31,289000.0
1087,1987-11-07,297000.0
1088,1987-11-14,307000.0
1089,1987-11-21,317000.0
1090,1987-11-28,306000.0
1091,1987-12-05,319000.0
1092,1987-12-12,317000.0
1093,1987-12-19,323000.0
1094,1987-12-26,316000.0
1095,1988-01-02,315000.0
1096,1988-01-09,325000.0
1097,1988-01-16,361000.0
1098,1988-01-23,335000.0
1099,1988-01-30,342000.0
1100,1988-02-06,318000.0
1101,1988-02-13,311000.0
1102,1988-02-20,327000.0
1103,1988-02-27,319000.0
1104,1988-03-05,307000.0
1105,1988-03-12,304000.0
1106,1988-03-19,307000.0
1107,1988-03-26,304000.0
1108,1988-04-02,309000.0
1109,1988-04-09,313000.0
1110,1988-04-16,314000.0
1111,1988-04-23,312000.0
1112,1988-04-30,313000.0
1113,1988-05-07,309000.0
1114,1988-05-14,314000.0
1115,1988-05-21,319000.0
1116,1988-05-28,313000.0
1117,1988-06-04,310000.0
1118,1988-06-11,305000.0
1119,1988-06-18,311000.0
1120,1988-06-25,307000.0
1121,1988-07-02,305000.0
1122,1988-07-09,303000.0
1123,1988-07-16,315000.0
1124,1988-07-23,354000.0
1125,1988-07-30,331000.0
1126,1988-08-06,316000.0
1127,1988-08-13,312000.0
1128,1988-08-20,316000.0
1129,1988-08-27,315000.0
1130,1988-09-03,306000.0
1131,1988-09-10,305000.0
1132,1988-09-17,306000.0
1133,1988-09-24,301000.0
1134,1988-10-01,292000.0
1135,1988-10-08,292000.0
1136,1988-10-15,293000.0
1137,1988-10-22,286000.0
1138,1988-10-29,294000.0
1139,1988-11-05,285000.0
1140,1988-11-12,284000.0
1141,1988-11-19,294000.0
1142,1988-11-26,299000.0
1143,1988-12-03,298000.0
1144,1988-12-10,285000.0
1145,1988-12-17,293000.0
1146,1988-12-24,286000.0
1147,1988-12-31,304000.0
1148,1989-01-07,299000.0
1149,1989-01-14,283000.0
1150,1989-01-21,282000.0
1151,1989-01-28,295000.0
1152,1989-02-04,288000.0
1153,1989-02-11,322000.0
1154,1989-02-18,305000.0
1155,1989-02-25,300000.0
1156,1989-03-04,325000.0
1157,1989-03-11,325000.0
1158,1989-03-18,319000.0
1159,1989-03-25,319000.0
1160,1989-04-01,323000.0
1161,1989-04-08,314000.0
1162,1989-04-15,307000.0
1163,1989-04-22,304000.0
1164,1989-04-29,311000.0
1165,1989-05-06,320000.0
1166,1989-05-13,332000.0
1167,1989-05-20,321000.0
1168,1989-05-27,325000.0
1169,1989-06-03,325000.0
1170,1989-06-10,332000.0
1171,1989-06-17,337000.0
1172,1989-06-24,338000.0
1173,1989-07-01,349000.0
1174,1989-07-08,341000.0
1175,1989-07-15,349000.0
1176,1989-07-22,332000.0
1177,1989-07-29,337000.0
1178,1989-08-05,338000.0
1179,1989-08-12,341000.0
1180,1989-08-19,327000.0
1181,1989-08-26,332000.0
1182,1989-09-02,329000.0
1183,1989-09-09,336000.0
1184,1989-09-16,334000.0
1185,1989-09-23,334000.0
1186,1989-09-30,347000.0
1187,1989-10-07,407000.0
1188,1989-10-14,345000.0
1189,1989-10-21,347000.0
1190,1989-10-28,354000.0
1191,1989-11-04,333000.0
1192,1989-11-11,336000.0
1193,1989-11-18,336000.0
1194,1989-11-25,342000.0
1195,1989-12-02,344000.0
1196,1989-12-09,338000.0
1197,1989-12-16,355000.0
1198,1989-12-23,381000.0
1199,1989-12-30,358000.0
1200,1990-01-06,355000.0
1201,1990-01-13,369000.0
1202,1990-01-20,375000.0
1203,1990-01-27,345000.0
1204,1990-02-03,368000.0
1205,1990-02-10,367000.0
1206,1990-02-17,348000.0
1207,1990-02-24,350000.0
1208,1990-03-03,351000.0
1209,1990-03-10,349000.0
1210,1990-03-17,349000.0
1211,1990-03-24,331000.0
1212,1990-03-31,346000.0
1213,1990-04-07,367000.0
1214,1990-04-14,357000.0
1215,1990-04-21,360000.0
1216,1990-04-28,363000.0
1217,1990-05-05,354000.0
1218,1990-05-12,355000.0
1219,1990-05-19,353000.0
1220,1990-05-26,359000.0
1221,1990-06-02,368000.0
1222,1990-06-09,359000.0
1223,1990-06-16,359000.0
1224,1990-06-23,362000.0
1225,1990-06-30,364000.0
1226,1990-07-07,362000.0
1227,1990-07-14,367000.0
1228,1990-07-21,370000.0
1229,1990-07-28,369000.0
1230,1990-08-04,369000.0
1231,1990-08-11,381000.0
1232,1990-08-18,393000.0
1233,1990-08-25,394000.0
1234,1990-09-01,392000.0
1235,1990-09-08,390000.0
1236,1990-09-15,395000.0
1237,1990-09-22,389000.0
1238,1990-09-29,404000.0
1239,1990-10-06,404000.0
1240,1990-10-13,422000.0
1241,1990-10-20,435000.0
1242,1990-10-27,440000.0
1243,1990-11-03,430000.0
1244,1990-11-10,448000.0
1245,1990-11-17,447000.0
1246,1990-11-24,462000.0
1247,1990-12-01,451000.0
1248,1990-12-08,449000.0
1249,1990-12-15,447000.0
1250,1990-12-22,474000.0
1251,1990-12-29,454000.0
1252,1991-01-05,415000.0
1253,1991-01-12,437000.0
1254,1991-01-19,445000.0
1255,1991-01-26,462000.0
1256,1991-02-02,483000.0
1257,1991-02-09,480000.0
1258,1991-02-16,474000.0
1259,1991-02-23,499000.0
1260,1991-03-02,488000.0
1261,1991-03-09,499000.0
1262,1991-03-16,498000.0
1263,1991-03-23,509000.0
1264,1991-03-30,499000.0
1265,1991-04-06,452000.0
1266,1991-04-13,477000.0
1267,1991-04-20,478000.0
1268,1991-04-27,462000.0
1269,1991-05-04,451000.0
1270,1991-05-11,446000.0
1271,1991-05-18,448000.0
1272,1991-05-25,443000.0
1273,1991-06-01,432000.0
1274,1991-06-08,441000.0
1275,1991-06-15,429000.0
1276,1991-06-22,423000.0
1277,1991-06-29,418000.0
1278,1991-07-06,422000.0
1279,1991-07-13,420000.0
1280,1991-07-20,408000.0
1281,1991-07-27,423000.0
1282,1991-08-03,438000.0
1283,1991-08-10,437000.0
1284,1991-08-17,433000.0
1285,1991-08-24,425000.0
1286,1991-08-31,425000.0
1287,1991-09-07,424000.0
1288,1991-09-14,418000.0
1289,1991-09-21,419000.0
1290,1991-09-28,437000.0
1291,1991-10-05,424000.0
1292,1991-10-12,425000.0
1293,1991-10-19,419000.0
1294,1991-10-26,423000.0
1295,1991-11-02,447000.0
1296,1991-11-09,453000.0
1297,1991-11-16,439000.0
1298,1991-11-23,444000.0
1299,1991-11-30,444000.0
1300,1991-12-07,475000.0
1301,1991-12-14,475000.0
1302,1991-12-21,436000.0
1303,1991-12-28,441000.0
1304,1992-01-04,432000.0
1305,1992-01-11,440000.0
1306,1992-01-18,443000.0
1307,1992-01-25,441000.0
1308,1992-02-01,440000.0
1309,1992-02-08,445000.0
1310,1992-02-15,446000.0
1311,1992-02-22,436000.0
1312,1992-02-29,444000.0
1313,1992-03-07,421000.0
1314,1992-03-14,437000.0
1315,1992-03-21,440000.0
1316,1992-03-28,420000.0
1317,1992-04-04,412000.0
1318,1992-04-11,413000.0
1319,1992-04-18,424000.0
1320,1992-04-25,424000.0
1321,1992-05-02,431000.0
1322,1992-05-09,417000.0
1323,1992-05-16,414000.0
1324,1992-05-23,414000.0
1325,1992-05-30,411000.0
1326,1992-06-06,416000.0
1327,1992-06-13,420000.0
1328,1992-06-20,419000.0
1329,1992-06-27,420000.0
1330,1992-07-04,407000.0
1331,1992-07-11,408000.0
1332,1992-07-18,392000.0
1333,1992-07-25,564000.0
1334,1992-08-01,423000.0
1335,1992-08-08,406000.0
1336,1992-08-15,401000.0
1337,1992-08-22,398000.0
1338,1992-08-29,408000.0
1339,1992-09-05,416000.0
1340,1992-09-12,416000.0
1341,1992-09-19,427000.0
1342,1992-09-26,409000.0
1343,1992-10-03,398000.0
1344,1992-10-10,374000.0
1345,1992-10-17,385000.0
1346,1992-10-24,367000.0
1347,1992-10-31,365000.0
1348,1992-11-07,374000.0
1349,1992-11-14,377000.0
1350,1992-11-21,357000.0
1351,1992-11-28,341000.0
1352,1992-12-05,350000.0
1353,1992-12-12,359000.0
1354,1992-12-19,334000.0
1355,1992-12-26,313000.0
1356,1993-01-02,341000.0
1357,1993-01-09,354000.0
1358,1993-01-16,352000.0
1359,1993-01-23,341000.0
1360,1993-01-30,340000.0
1361,1993-02-06,319000.0
1362,1993-02-13,321000.0
1363,1993-02-20,351000.0
1364,1993-02-27,362000.0
1365,1993-03-06,354000.0
1366,1993-03-13,346000.0
1367,1993-03-20,338000.0
1368,1993-03-27,366000.0
1369,1993-04-03,365000.0
1370,1993-04-10,353000.0
1371,1993-04-17,351000.0
1372,1993-04-24,350000.0
1373,1993-05-01,343000.0
1374,1993-05-08,339000.0
1375,1993-05-15,345000.0
1376,1993-05-22,342000.0
1377,1993-05-29,349000.0
1378,1993-06-05,343000.0
1379,1993-06-12,343000.0
1380,1993-06-19,345000.0
1381,1993-06-26,340000.0
1382,1993-07-03,334000.0
1383,1993-07-10,314000.0
1384,1993-07-17,335000.0
1385,1993-07-24,415000.0
1386,1993-07-31,356000.0
1387,1993-08-07,346000.0
1388,1993-08-14,339000.0
1389,1993-08-21,342000.0
1390,1993-08-28,337000.0
1391,1993-09-04,334000.0
1392,1993-09-11,333000.0
1393,1993-09-18,346000.0
1394,1993-09-25,343000.0
1395,1993-10-02,333000.0
1396,1993-10-09,355000.0
1397,1993-10-16,359000.0
1398,1993-10-23,354000.0
1399,1993-10-30,348000.0
1400,1993-11-06,350000.0
1401,1993-11-13,341000.0
1402,1993-11-20,336000.0
1403,1993-11-27,337000.0
1404,1993-12-04,337000.0
1405,1993-12-11,334000.0
1406,1993-12-18,331000.0
1407,1993-12-25,290000.0
1408,1994-01-01,341000.0
1409,1994-01-08,343000.0
1410,1994-01-15,355000.0
1411,1994-01-22,351000.0
1412,1994-01-29,406000.0
1413,1994-02-05,361000.0
1414,1994-02-12,354000.0
1415,1994-02-19,352000.0
1416,1994-02-26,327000.0
1417,1994-03-05,348000.0
1418,1994-03-12,341000.0
1419,1994-03-19,332000.0
1420,1994-03-26,322000.0
1421,1994-04-02,342000.0
1422,1994-04-09,349000.0
1423,1994-04-16,354000.0
1424,1994-04-23,331000.0
1425,1994-04-30,344000.0
1426,1994-05-07,371000.0
1427,1994-05-14,360000.0
1428,1994-05-21,357000.0
1429,1994-05-28,348000.0
1430,1994-06-04,345000.0
1431,1994-06-11,338000.0
1432,1994-06-18,336000.0
1433,1994-06-25,341000.0
1434,1994-07-02,334000.0
1435,1994-07-09,341000.0
1436,1994-07-16,359000.0
1437,1994-07-23,345000.0
1438,1994-07-30,332000.0
1439,1994-08-06,338000.0
1440,1994-08-13,335000.0
1441,1994-08-20,331000.0
1442,1994-08-27,341000.0
1443,1994-09-03,339000.0
1444,1994-09-10,331000.0
1445,1994-09-17,326000.0
1446,1994-09-24,325000.0
1447,1994-10-01,330000.0
1448,1994-10-08,341000.0
1449,1994-10-15,335000.0
1450,1994-10-22,330000.0
1451,1994-10-29,331000.0
1452,1994-11-05,328000.0
1453,1994-11-12,329000.0
1454,1994-11-19,326000.0
1455,1994-11-26,329000.0
1456,1994-12-03,324000.0
1457,1994-12-10,329000.0
1458,1994-12-17,330000.0
1459,1994-12-24,314000.0
1460,1994-12-31,319000.0
1461,1995-01-07,338000.0
1462,1995-01-14,347000.0
1463,1995-01-21,325000.0
1464,1995-01-28,324000.0
1465,1995-02-04,324000.0
1466,1995-02-11,348000.0
1467,1995-02-18,343000.0
1468,1995-02-25,336000.0
1469,1995-03-04,339000.0
1470,1995-03-11,347000.0
1471,1995-03-18,343000.0
1472,1995-03-25,332000.0
1473,1995-04-01,335000.0
1474,1995-04-08,347000.0
1475,1995-04-15,355000.0
1476,1995-04-22,349000.0
1477,1995-04-29,365000.0
1478,1995-05-06,364000.0
1479,1995-05-13,366000.0
1480,1995-05-20,377000.0
1481,1995-05-27,374000.0
1482,1995-06-03,362000.0
1483,1995-06-10,367000.0
1484,1995-06-17,378000.0
1485,1995-06-24,358000.0
1486,1995-07-01,355000.0
1487,1995-07-08,372000.0
1488,1995-07-15,389000.0
1489,1995-07-22,390000.0
1490,1995-07-29,351000.0
1491,1995-08-05,351000.0
1492,1995-08-12,353000.0
1493,1995-08-19,362000.0
1494,1995-08-26,359000.0
1495,1995-09-02,355000.0
1496,1995-09-09,371000.0
1497,1995-09-16,376000.0
1498,1995-09-23,353000.0
1499,1995-09-30,355000.0
1500,1995-10-07,374000.0
1501,1995-10-14,369000.0
1502,1995-10-21,366000.0
1503,1995-10-28,377000.0
1504,1995-11-04,380000.0
1505,1995-11-11,370000.0
1506,1995-11-18,379000.0
1507,1995-11-25,379000.0
1508,1995-12-02,373000.0
1509,1995-12-09,346000.0
1510,1995-12-16,373000.0
1511,1995-12-23,374000.0
1512,1995-12-30,359000.0
1513,1996-01-06,361000.0
1514,1996-01-13,333000.0
1515,1996-01-20,415000.0
1516,1996-01-27,387000.0
1517,1996-02-03,374000.0
1518,1996-02-10,387000.0
1519,1996-02-17,383000.0
1520,1996-02-24,365000.0
1521,1996-03-02,368000.0
1522,1996-03-09,361000.0
1523,1996-03-16,384000.0
1524,1996-03-23,426000.0
1525,1996-03-30,393000.0
1526,1996-04-06,369000.0
1527,1996-04-13,357000.0
1528,1996-04-20,368000.0
1529,1996-04-27,343000.0
1530,1996-05-04,338000.0
1531,1996-05-11,352000.0
1532,1996-05-18,345000.0
1533,1996-05-25,343000.0
1534,1996-06-01,340000.0
1535,1996-06-08,351000.0
1536,1996-06-15,342000.0
1537,1996-06-22,341000.0
1538,1996-06-29,337000.0
1539,1996-07-06,342000.0
1540,1996-07-13,347000.0
1541,1996-07-20,332000.0
1542,1996-07-27,327000.0
1543,1996-08-03,326000.0
1544,1996-08-10,331000.0
1545,1996-08-17,336000.0
1546,1996-08-24,337000.0
1547,1996-08-31,329000.0
1548,1996-09-07,333000.0
1549,1996-09-14,338000.0
1550,1996-09-21,352000.0
1551,1996-09-28,348000.0
1552,1996-10-05,335000.0
1553,1996-10-12,334000.0
1554,1996-10-19,335000.0
1555,1996-10-26,352000.0
1556,1996-11-02,334000.0
1557,1996-11-09,327000.0
1558,1996-11-16,342000.0
1559,1996-11-23,347000.0
1560,1996-11-30,332000.0
1561,1996-12-07,355000.0
1562,1996-12-14,352000.0
1563,1996-12-21,350000.0
1564,1996-12-28,357000.0
1565,1997-01-04,347000.0
1566,1997-01-11,324000.0
1567,1997-01-18,345000.0
1568,1997-01-25,340000.0
1569,1997-02-01,333000.0
1570,1997-02-08,315000.0
1571,1997-02-15,313000.0
1572,1997-02-22,322000.0
1573,1997-03-01,321000.0
1574,1997-03-08,317000.0
1575,1997-03-15,319000.0
1576,1997-03-22,315000.0
1577,1997-03-29,325000.0
1578,1997-04-05,325000.0
1579,1997-04-12,330000.0
1580,1997-04-19,316000.0
1581,1997-04-26,337000.0
1582,1997-05-03,342000.0
1583,1997-05-10,318000.0
1584,1997-05-17,322000.0
1585,1997-05-24,316000.0
1586,1997-05-31,321000.0
1587,1997-06-07,329000.0
1588,1997-06-14,335000.0
1589,1997-06-21,316000.0
1590,1997-06-28,322000.0
1591,1997-07-05,346000.0
1592,1997-07-12,328000.0
1593,1997-07-19,301000.0
1594,1997-07-26,306000.0
1595,1997-08-02,320000.0
1596,1997-08-09,329000.0
1597,1997-08-16,343000.0
1598,1997-08-23,327000.0
1599,1997-08-30,332000.0
1600,1997-09-06,313000.0
1601,1997-09-13,314000.0
1602,1997-09-20,317000.0
1603,1997-09-27,317000.0
1604,1997-10-04,311000.0
1605,1997-10-11,305000.0
1606,1997-10-18,318000.0
1607,1997-10-25,306000.0
1608,1997-11-01,313000.0
1609,1997-11-08,308000.0
1610,1997-11-15,325000.0
1611,1997-11-22,309000.0
1612,1997-11-29,318000.0
1613,1997-12-06,317000.0
1614,1997-12-13,323000.0
1615,1997-12-20,310000.0
1616,1997-12-27,303000.0
1617,1998-01-03,312000.0
1618,1998-01-10,331000.0
1619,1998-01-17,341000.0
1620,1998-01-24,307000.0
1621,1998-01-31,315000.0
1622,1998-02-07,311000.0
1623,1998-02-14,321000.0
1624,1998-02-21,327000.0
1625,1998-02-28,317000.0
1626,1998-03-07,308000.0
1627,1998-03-14,319000.0
1628,1998-03-21,321000.0
1629,1998-03-28,312000.0
1630,1998-04-04,312000.0
1631,1998-04-11,304000.0
1632,1998-04-18,317000.0
1633,1998-04-25,311000.0
1634,1998-05-02,304000.0
1635,1998-05-09,306000.0
1636,1998-05-16,315000.0
1637,1998-05-23,309000.0
1638,1998-05-30,322000.0
1639,1998-06-06,306000.0
1640,1998-06-13,321000.0
1641,1998-06-20,349000.0
1642,1998-06-27,376000.0
1643,1998-07-04,362000.0
1644,1998-07-11,320000.0
1645,1998-07-18,315000.0
1646,1998-07-25,335000.0
1647,1998-08-01,327000.0
1648,1998-08-08,316000.0
1649,1998-08-15,308000.0
1650,1998-08-22,302000.0
1651,1998-08-29,310000.0
1652,1998-09-05,313000.0
1653,1998-09-12,304000.0
1654,1998-09-19,305000.0
1655,1998-09-26,294000.0
1656,1998-10-03,302000.0
1657,1998-10-10,316000.0
1658,1998-10-17,318000.0
1659,1998-10-24,309000.0
1660,1998-10-31,308000.0
1661,1998-11-07,316000.0
1662,1998-11-14,334000.0
1663,1998-11-21,304000.0
1664,1998-11-28,310000.0
1665,1998-12-05,326000.0
1666,1998-12-12,305000.0
1667,1998-12-19,297000.0
1668,1998-12-26,336000.0
1669,1999-01-02,331000.0
1670,1999-01-09,345000.0
1671,1999-01-16,339000.0
1672,1999-01-23,311000.0
1673,1999-01-30,305000.0
1674,1999-02-06,291000.0
1675,1999-02-13,312000.0
1676,1999-02-20,302000.0
1677,1999-02-27,301000.0
1678,1999-03-06,300000.0
1679,1999-03-13,308000.0
1680,1999-03-20,305000.0
1681,1999-03-27,298000.0
1682,1999-04-03,310000.0
1683,1999-04-10,319000.0
1684,1999-04-17,314000.0
1685,1999-04-24,291000.0
1686,1999-05-01,296000.0
1687,1999-05-08,310000.0
1688,1999-05-15,301000.0
1689,1999-05-22,298000.0
1690,1999-05-29,303000.0
1691,1999-06-05,303000.0
1692,1999-06-12,290000.0
1693,1999-06-19,292000.0
1694,1999-06-26,291000.0
1695,1999-07-03,287000.0
1696,1999-07-10,288000.0
1697,1999-07-17,309000.0
1698,1999-07-24,306000.0
1699,1999-07-31,300000.0
1700,1999-08-07,295000.0
1701,1999-08-14,292000.0
1702,1999-08-21,286000.0
1703,1999-08-28,290000.0
1704,1999-09-04,290000.0
1705,1999-09-11,281000.0
1706,1999-09-18,281000.0
1707,1999-09-25,306000.0
1708,1999-10-02,309000.0
1709,1999-10-09,291000.0
1710,1999-10-16,287000.0
1711,1999-10-23,280000.0
1712,1999-10-30,285000.0
1713,1999-11-06,282000.0
1714,1999-11-13,281000.0
1715,1999-11-20,276000.0
1716,1999-11-27,288000.0
1717,1999-12-04,287000.0
1718,1999-12-11,272000.0
1719,1999-12-18,287000.0
1720,1999-12-25,268000.0
1721,2000-01-01,286000.0
1722,2000-01-08,298000.0
1723,2000-01-15,289000.0
1724,2000-01-22,284000.0
1725,2000-01-29,285000.0
1726,2000-02-05,312000.0
1727,2000-02-12,300000.0
1728,2000-02-19,283000.0
1729,2000-02-26,280000.0
1730,2000-03-04,286000.0
1731,2000-03-11,270000.0
1732,2000-03-18,271000.0
1733,2000-03-25,272000.0
1734,2000-04-01,266000.0
1735,2000-04-08,268000.0
1736,2000-04-15,259000.0
1737,2000-04-22,274000.0
1738,2000-04-29,291000.0
1739,2000-05-06,293000.0
1740,2000-05-13,276000.0
1741,2000-05-20,280000.0
1742,2000-05-27,280000.0
1743,2000-06-03,290000.0
1744,2000-06-10,284000.0
1745,2000-06-17,294000.0
1746,2000-06-24,296000.0
1747,2000-07-01,281000.0
1748,2000-07-08,293000.0
1749,2000-07-15,303000.0
1750,2000-07-22,300000.0
1751,2000-07-29,298000.0
1752,2000-08-05,306000.0
1753,2000-08-12,315000.0
1754,2000-08-19,318000.0
1755,2000-08-26,312000.0
1756,2000-09-02,301000.0
1757,2000-09-09,309000.0
1758,2000-09-16,311000.0
1759,2000-09-23,288000.0
1760,2000-09-30,292000.0
1761,2000-10-07,309000.0
1762,2000-10-14,299000.0
1763,2000-10-21,295000.0
1764,2000-10-28,301000.0
1765,2000-11-04,331000.0
1766,2000-11-11,318000.0
1767,2000-11-18,332000.0
1768,2000-11-25,356000.0
1769,2000-12-02,338000.0
1770,2000-12-09,321000.0
1771,2000-12-16,354000.0
1772,2000-12-23,364000.0
1773,2000-12-30,353000.0
1774,2001-01-06,337000.0
1775,2001-01-13,318000.0
1776,2001-01-20,343000.0
1777,2001-01-27,362000.0
1778,2001-02-03,376000.0
1779,2001-02-10,365000.0
1780,2001-02-17,358000.0
1781,2001-02-24,386000.0
1782,2001-03-03,384000.0
1783,2001-03-10,393000.0
1784,2001-03-17,393000.0
1785,2001-03-24,378000.0
1786,2001-03-31,388000.0
1787,2001-04-07,398000.0
1788,2001-04-14,383000.0
1789,2001-04-21,400000.0
1790,2001-04-28,406000.0
1791,2001-05-05,381000.0
1792,2001-05-12,390000.0
1793,2001-05-19,402000.0
1794,2001-05-26,405000.0
1795,2001-06-02,406000.0
1796,2001-06-09,411000.0
1797,2001-06-16,394000.0
1798,2001-06-23,381000.0
1799,2001-06-30,394000.0
1800,2001-07-07,401000.0
1801,2001-07-14,405000.0
1802,2001-07-21,398000.0
1803,2001-07-28,388000.0
1804,2001-08-04,401000.0
1805,2001-08-11,394000.0
1806,2001-08-18,402000.0
1807,2001-08-25,395000.0
1808,2001-09-01,402000.0
1809,2001-09-08,408000.0
1810,2001-09-15,395000.0
1811,2001-09-22,453000.0
1812,2001-09-29,517000.0
1813,2001-10-06,476000.0
1814,2001-10-13,482000.0
1815,2001-10-20,482000.0
1816,2001-10-27,483000.0
1817,2001-11-03,440000.0
1818,2001-11-10,428000.0
1819,2001-11-17,431000.0
1820,2001-11-24,491000.0
1821,2001-12-01,465000.0
1822,2001-12-08,393000.0
1823,2001-12-15,389000.0
1824,2001-12-22,416000.0
1825,2001-12-29,421000.0
1826,2002-01-05,397000.0
1827,2002-01-12,418000.0
1828,2002-01-19,405000.0
1829,2002-01-26,414000.0
1830,2002-02-02,404000.0
1831,2002-02-09,397000.0
1832,2002-02-16,397000.0
1833,2002-02-23,398000.0
1834,2002-03-02,392000.0
1835,2002-03-09,399000.0
1836,2002-03-16,392000.0
1837,2002-03-23,415000.0
1838,2002-03-30,479000.0
1839,2002-04-06,445000.0
1840,2002-04-13,442000.0
1841,2002-04-20,416000.0
1842,2002-04-27,414000.0
1843,2002-05-04,409000.0
1844,2002-05-11,413000.0
1845,2002-05-18,411000.0
1846,2002-05-25,403000.0
1847,2002-06-01,378000.0
1848,2002-06-08,388000.0
1849,2002-06-15,396000.0
1850,2002-06-22,388000.0
1851,2002-06-29,386000.0
1852,2002-07-06,391000.0
1853,2002-07-13,384000.0
1854,2002-07-20,379000.0
1855,2002-07-27,390000.0
1856,2002-08-03,388000.0
1857,2002-08-10,389000.0
1858,2002-08-17,399000.0
1859,2002-08-24,398000.0
1860,2002-08-31,394000.0
1861,2002-09-07,416000.0
1862,2002-09-14,412000.0
1863,2002-09-21,401000.0
1864,2002-09-28,409000.0
1865,2002-10-05,404000.0
1866,2002-10-12,405000.0
1867,2002-10-19,412000.0
1868,2002-10-26,409000.0
1869,2002-11-02,405000.0
1870,2002-11-09,400000.0
1871,2002-11-16,389000.0
1872,2002-11-23,390000.0
1873,2002-11-30,377000.0
1874,2002-12-07,425000.0
1875,2002-12-14,429000.0
1876,2002-12-21,394000.0
1877,2002-12-28,409000.0
1878,2003-01-04,393000.0
1879,2003-01-11,378000.0
1880,2003-01-18,402000.0
1881,2003-01-25,407000.0
1882,2003-02-01,413000.0
1883,2003-02-08,390000.0
1884,2003-02-15,420000.0
1885,2003-02-22,421000.0
1886,2003-03-01,436000.0
1887,2003-03-08,424000.0
1888,2003-03-15,430000.0
1889,2003-03-22,411000.0
1890,2003-03-29,436000.0
1891,2003-04-05,417000.0
1892,2003-04-12,434000.0
1893,2003-04-19,450000.0
1894,2003-04-26,444000.0
1895,2003-05-03,428000.0
1896,2003-05-10,417000.0
1897,2003-05-17,425000.0
1898,2003-05-24,419000.0
1899,2003-05-31,431000.0
1900,2003-06-07,429000.0
1901,2003-06-14,421000.0
1902,2003-06-21,408000.0
1903,2003-06-28,429000.0
1904,2003-07-05,433000.0
1905,2003-07-12,412000.0
1906,2003-07-19,403000.0
1907,2003-07-26,398000.0
1908,2003-08-02,401000.0
1909,2003-08-09,404000.0
1910,2003-08-16,398000.0
1911,2003-08-23,391000.0
1912,2003-08-30,407000.0
1913,2003-09-06,422000.0
1914,2003-09-13,394000.0
1915,2003-09-20,379000.0
1916,2003-09-27,387000.0
1917,2003-10-04,386000.0
1918,2003-10-11,376000.0
1919,2003-10-18,387000.0
1920,2003-10-25,379000.0
1921,2003-11-01,363000.0
1922,2003-11-08,371000.0
1923,2003-11-15,370000.0
1924,2003-11-22,354000.0
1925,2003-11-29,357000.0
1926,2003-12-06,367000.0
1927,2003-12-13,363000.0
1928,2003-12-20,354000.0
1929,2003-12-27,349000.0
